z_mm,center_x_mm,center_y_mm,extent_x_mm,extent_y_mm,offset_from_reference_mm,jump_from_previous_mm
30.30000010000001,0.0,0.0,40.0,39.99209213256836,0.0,0.0
30.50000010000001,0.0,0.0,40.0,39.99209213256836,0.0,0.0
30.700000100000008,0.0,0.0,40.0,39.99209213256836,0.0,0.0
30.900000100000007,0.0,0.0,40.0,39.99209213256836,0.0,0.0
31.10000010000001,0.0,0.0,40.0,39.99209213256836,0.0,0.0
31.30000010000001,0.0,0.0,40.0,39.99209213256836,0.0,0.0
31.50000010000001,0.0,0.0,40.0,39.99209213256836,0.0,0.0
31.700000100000008,0.0,0.0,40.0,39.99209213256836,0.0,0.0
31.90000010000001,0.0,0.0,40.0,39.99209213256836,0.0,0.0
32.10000010000001,0.0,0.0,40.0,39.99209213256836,0.0,0.0
32.300000100000005,0.0,0.0,40.0,39.99209213256836,0.0,0.0
32.50000010000001,0.0,0.0,40.0,39.99209213256836,0.0,0.0
32.70000010000001,0.0,0.0,40.0,39.99209213256836,0.0,0.0
32.90000010000001,0.0,0.0,40.0,39.99209213256836,0.0,0.0
33.10000010000001,0.0,0.0,40.0,39.99209213256836,0.0,0.0
33.30000010000001,0.0,0.0,40.0,39.99209213256836,0.0,0.0
33.50000010000001,0.0,0.0,40.0,39.99209213256836,0.0,0.0
33.70000010000001,0.0,0.0,40.0,39.99209213256836,0.0,0.0
33.90000010000001,0.0,0.0,40.0,39.99209213256836,0.0,0.0
34.10000010000001,0.0,0.0,40.0,39.99209213256836,0.0,0.0
34.30000010000001,0.0,0.0,40.0,39.99209213256836,0.0,0.0
34.50000010000001,0.0,0.0,40.0,39.99209213256836,0.0,0.0
34.70000010000001,0.0,0.0,40.0,39.99209213256836,0.0,0.0
34.90000010000001,0.0,0.0,40.0,39.99209213256836,0.0,0.0
35.10000010000001,0.0,0.0,40.0,39.99209213256836,0.0,0.0
